taxon taxlevel rankID taxon daughterlevels total CONTROL1 CONTROL2 CONTROL3 CONTROL4 CONTROL5 CONTROL6 CONTROL7 CONTROL8 CONTROL9 CONTROL10 DISEASE1 DISEASE2 DISEASE3 DISEASE4 DISEASE5 DISEASE6 DISEASE7 DISEASE8 DISEASE9 DISEASE10
Firmicutes;Bacilli;Bacillales;Thermoactinomycetaceae_2;Planifilum 6 0.1.20.1.1.16.1 Planifilum 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Bacilli;Bacillales;Thermoactinomycetaceae_2;unclassified 6 0.1.20.1.1.16.2 unclassified 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Bacilli;Bacillales;unclassified 5 0.1.20.1.1.17 unclassified 1 353 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Bacilli;Bacillales;unclassified;unclassified 6 0.1.20.1.1.17.1 unclassified 0 353 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Bacilli;Lactobacillales 4 0.1.20.1.2 Lactobacillales 7 93480 26 66 8 106 127 280 0 80 49 12 263 169 210 133 292 61 64 334 86 95
Firmicutes;Bacilli;Lactobacillales;Aerococcaceae 5 0.1.20.1.2.1 Aerococcaceae 6 2518 0 1 0 0 3 5 0 0 34 3 19 15 9 16 18 0 0 7 8 5
Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Abiotrophia 6 0.1.20.1.2.1.1 Abiotrophia 0 1704 0 1 0 0 1 0 0 0 0 0 18 8 6 12 18 0 0 5 7 4
Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus 6 0.1.20.1.2.1.2 Aerococcus 0 209 0 0 0 0 0 0 0 0 0 0 0 3 0 1 0 0 0 2 0 0
Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Eremococcus 6 0.1.20.1.2.1.3 Eremococcus 0 124 0 0 0 0 1 3 0 0 0 3 0 0 0 0 0 0 0 0 0 0
Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia 6 0.1.20.1.2.1.4 Facklamia 0 109 0 0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0
Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Globicatella 6 0.1.20.1.2.1.5 Globicatella 0 227 0 0 0 0 1 0 0 0 34 0 1 2 3 1 0 0 0 0 0 0
Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;unclassified 6 0.1.20.1.2.1.6 unclassified 0 145 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 1
Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae 5 0.1.20.1.2.2 Carnobacteriaceae 11 15315 0 8 0 0 91 3 0 3 0 0 7 11 11 6 14 7 5 12 6 8
Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Alkalibacterium 6 0.1.20.1.2.2.1 Alkalibacterium 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Alloiococcus 6 0.1.20.1.2.2.2 Alloiococcus 0 453 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 7 0 2 0 0
Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Atopostipes 6 0.1.20.1.2.2.3 Atopostipes 0 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Carnobacterium 6 0.1.20.1.2.2.4 Carnobacterium 0 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Catellicoccus 6 0.1.20.1.2.2.5 Catellicoccus 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Desemzia 6 0.1.20.1.2.2.6 Desemzia 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Dolosigranulum 6 0.1.20.1.2.2.7 Dolosigranulum 0 9630 0 8 0 0 90 0 0 0 0 0 2 1 4 0 0 0 0 0 0 0
Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella 6 0.1.20.1.2.2.8 Granulicatella 0 5101 0 0 0 0 1 2 0 3 0 0 4 9 7 4 12 0 5 10 6 8
Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Marinilactibacillus 6 0.1.20.1.2.2.9 Marinilactibacillus 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Trichococcus 6 0.1.20.1.2.2.10 Trichococcus 0 10 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;unclassified 6 0.1.20.1.2.2.11 unclassified 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
Firmicutes;Bacilli;Lactobacillales;Enterococcaceae 5 0.1.20.1.2.3 Enterococcaceae 4 724 0 0 0 0 0 1 0 0 2 0 0 0 0 0 3 0 0 0 0 0
Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus 6 0.1.20.1.2.3.1 Enterococcus 0 716 0 0 0 0 0 1 0 0 2 0 0 0 0 0 3 0 0 0 0 0
Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Melissococcus 6 0.1.20.1.2.3.2 Melissococcus 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Tetragenococcus 6 0.1.20.1.2.3.3 Tetragenococcus 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Vagococcus 6 0.1.20.1.2.3.4 Vagococcus 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae 5 0.1.20.1.2.4 Lactobacillaceae 2 5040 2 11 3 27 0 35 0 7 0 0 53 60 110 16 33 2 31 181 41 6
Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus 6 0.1.20.1.2.4.1 Lactobacillus 0 5034 2 11 3 27 0 35 0 7 0 0 53 60 110 16 33 2 31 181 41 6
Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus 6 0.1.20.1.2.4.2 Pediococcus 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae 5 0.1.20.1.2.5 Leuconostocaceae 4 586 1 0 0 0 0 0 0 0 0 0 3 7 0 0 0 0 0 0 0 0
Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Leuconostoc 6 0.1.20.1.2.5.1 Leuconostoc 0 400 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Oenococcus 6 0.1.20.1.2.5.2 Oenococcus 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;Weissella 6 0.1.20.1.2.5.3 Weissella 0 184 1 0 0 0 0 0 0 0 0 0 3 3 0 0 0 0 0 0 0 0
Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae;unclassified 6 0.1.20.1.2.5.4 unclassified 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Bacilli;Lactobacillales;Streptococcaceae 5 0.1.20.1.2.6 Streptococcaceae 3 69228 23 46 5 79 33 236 0 70 13 9 181 76 80 94 223 52 28 134 31 76
Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus 6 0.1.20.1.2.6.1 Lactococcus 0 1843 0 0 0 10 0 26 0 13 0 6 4 8 0 10 6 0 1 1 0 2
Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus 6 0.1.20.1.2.6.2 Streptococcus 0 67378 23 46 5 69 33 210 0 57 13 3 177 68 80 84 217 52 27 133 31 74
Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;unclassified 6 0.1.20.1.2.6.3 unclassified 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Bacilli;Lactobacillales;unclassified 5 0.1.20.1.2.7 unclassified 1 69 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
Firmicutes;Bacilli;Lactobacillales;unclassified;unclassified 6 0.1.20.1.2.7.1 unclassified 0 69 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
Firmicutes;Bacilli;unclassified 4 0.1.20.1.3 unclassified 1 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Bacilli;unclassified;unclassified 5 0.1.20.1.3.1 unclassified 1 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Bacilli;unclassified;unclassified;unclassified 6 0.1.20.1.3.1.1 unclassified 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia 3 0.1.20.2 Clostridia 3 28528 7 67 2 13 5 19 2 13 9 14 16 15 22 19 5 1 12 5 4 1
Firmicutes;Clostridia;Clostridiales 4 0.1.20.2.1 Clostridiales 14 28518 7 67 2 13 5 19 2 13 9 14 16 15 22 19 5 1 12 5 4 1
Firmicutes;Clostridia;Clostridiales;Clostridiaceae_1 5 0.1.20.2.1.1 Clostridiaceae_1 6 290 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Clostridiaceae_1;Anaerosporobacter 6 0.1.20.2.1.1.1 Anaerosporobacter 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Clostridiaceae_1;Clostridium_sensu_stricto 6 0.1.20.2.1.1.2 Clostridium_sensu_stricto 0 260 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Clostridiaceae_1;Fervidicella 6 0.1.20.2.1.1.3 Fervidicella 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Clostridiaceae_1;Proteiniclasticum 6 0.1.20.2.1.1.4 Proteiniclasticum 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Clostridiaceae_1;Sarcina 6 0.1.20.2.1.1.5 Sarcina 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Clostridiaceae_1;unclassified 6 0.1.20.2.1.1.6 unclassified 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Clostridiaceae_2 5 0.1.20.2.1.2 Clostridiaceae_2 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Clostridiaceae_2;Alkaliphilus 6 0.1.20.2.1.2.1 Alkaliphilus 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XI 5 0.1.20.2.1.3 Clostridiales_Incertae_Sedis_XI 8 21113 5 67 2 13 5 8 2 4 0 14 13 13 18 15 4 1 12 5 4 1
Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XI;Anaerococcus 6 0.1.20.2.1.3.1 Anaerococcus 0 8386 5 24 2 0 4 1 2 3 0 10 4 3 7 3 0 0 5 0 1 0
Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XI;Finegoldia 6 0.1.20.2.1.3.2 Finegoldia 0 5647 0 27 0 0 0 4 0 1 0 0 1 0 6 3 0 1 4 2 3 0
Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XI;Gallicola 6 0.1.20.2.1.3.3 Gallicola 0 60 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XI;Helcococcus 6 0.1.20.2.1.3.4 Helcococcus 0 70 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XI;Parvimonas 6 0.1.20.2.1.3.5 Parvimonas 0 885 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XI;Peptoniphilus 6 0.1.20.2.1.3.6 Peptoniphilus 0 5204 0 15 0 13 0 2 0 0 0 4 6 8 4 7 2 0 3 2 0 1
Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XI;Tissierella 6 0.1.20.2.1.3.7 Tissierella 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XI;unclassified 6 0.1.20.2.1.3.8 unclassified 0 852 0 0 0 0 0 0 0 0 0 0 1 2 0 1 2 0 0 1 0 0
Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XIII 5 0.1.20.2.1.4 Clostridiales_Incertae_Sedis_XIII 2 80 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XIII;Anaerovorax 6 0.1.20.2.1.4.1 Anaerovorax 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XIII;Mogibacterium 6 0.1.20.2.1.4.2 Mogibacterium 0 74 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XVIII 5 0.1.20.2.1.5 Clostridiales_Incertae_Sedis_XVIII 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae_Sedis_XVIII;Symbiobacterium 6 0.1.20.2.1.5.1 Symbiobacterium 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Eubacteriaceae 5 0.1.20.2.1.6 Eubacteriaceae 3 43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Acetobacterium 6 0.1.20.2.1.6.1 Acetobacterium 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Anaerofustis 6 0.1.20.2.1.6.2 Anaerofustis 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Eubacteriaceae;Eubacterium 6 0.1.20.2.1.6.3 Eubacterium 0 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Gracilibacteraceae 5 0.1.20.2.1.7 Gracilibacteraceae 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Gracilibacteraceae;Gracilibacter 6 0.1.20.2.1.7.1 Gracilibacter 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Gracilibacteraceae;Lutispora 6 0.1.20.2.1.7.2 Lutispora 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Gracilibacteraceae;unclassified 6 0.1.20.2.1.7.3 unclassified 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Incertae_Sedis_XI 5 0.1.20.2.1.8 Incertae_Sedis_XI 3 327 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Incertae_Sedis_XI;Anaerosphaera 6 0.1.20.2.1.8.1 Anaerosphaera 0 127 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Incertae_Sedis_XI;Clostridium_XII 6 0.1.20.2.1.8.2 Clostridium_XII 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Incertae_Sedis_XI;Murdochiella 6 0.1.20.2.1.8.3 Murdochiella 0 199 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae 5 0.1.20.2.1.9 Lachnospiraceae 18 3542 2 0 0 0 0 9 0 9 0 0 1 0 1 2 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerostipes 6 0.1.20.2.1.9.1 Anaerostipes 0 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia 6 0.1.20.2.1.9.2 Blautia 0 867 2 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Catonella 6 0.1.20.2.1.9.3 Catonella 0 46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Cellulosilyticum 6 0.1.20.2.1.9.4 Cellulosilyticum 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_XlVa 6 0.1.20.2.1.9.5 Clostridium_XlVa 0 400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium_XlVb 6 0.1.20.2.1.9.6 Clostridium_XlVb 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus 6 0.1.20.2.1.9.7 Coprococcus 0 80 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea 6 0.1.20.2.1.9.8 Dorea 0 88 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Hespellia 6 0.1.20.2.1.9.9 Hespellia 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Johnsonella 6 0.1.20.2.1.9.10 Johnsonella 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiracea_incertae_sedis 6 0.1.20.2.1.9.11 Lachnospiracea_incertae_sedis 0 226 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Marvinbryantia 6 0.1.20.2.1.9.12 Marvinbryantia 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Moryella 6 0.1.20.2.1.9.13 Moryella 0 81 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Oribacterium 6 0.1.20.2.1.9.14 Oribacterium 0 138 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Pseudobutyrivibrio 6 0.1.20.2.1.9.15 Pseudobutyrivibrio 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia 6 0.1.20.2.1.9.16 Roseburia 0 142 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Shuttleworthia 6 0.1.20.2.1.9.17 Shuttleworthia 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified 6 0.1.20.2.1.9.18 unclassified 0 1384 0 0 0 0 0 1 0 5 0 0 0 0 0 1 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Peptococcaceae_1 5 0.1.20.2.1.10 Peptococcaceae_1 4 44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Peptococcaceae_1;Desulfitobacterium 6 0.1.20.2.1.10.1 Desulfitobacterium 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Peptococcaceae_1;Desulfosporosinus 6 0.1.20.2.1.10.2 Desulfosporosinus 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Peptococcaceae_1;Peptococcus 6 0.1.20.2.1.10.3 Peptococcus 0 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Peptococcaceae_1;unclassified 6 0.1.20.2.1.10.4 unclassified 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Peptococcaceae_2 5 0.1.20.2.1.11 Peptococcaceae_2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Peptococcaceae_2;Cryptanaerobacter 6 0.1.20.2.1.11.1 Cryptanaerobacter 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Peptococcaceae_2;Desulfotomaculum 6 0.1.20.2.1.11.2 Desulfotomaculum 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae 5 0.1.20.2.1.12 Peptostreptococcaceae 6 596 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Clostridium_XI 6 0.1.20.2.1.12.1 Clostridium_XI 0 241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Filifactor 6 0.1.20.2.1.12.2 Filifactor 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Peptostreptococcaceae_incertae_sedis 6 0.1.20.2.1.12.3 Peptostreptococcaceae_incertae_sedis 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Peptostreptococcus 6 0.1.20.2.1.12.4 Peptostreptococcus 0 302 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Sporacetigenium 6 0.1.20.2.1.12.5 Sporacetigenium 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;unclassified 6 0.1.20.2.1.12.6 unclassified 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Ruminococcaceae 5 0.1.20.2.1.13 Ruminococcaceae 16 1623 0 0 0 0 0 2 0 0 9 0 1 0 1 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Acetivibrio 6 0.1.20.2.1.13.1 Acetivibrio 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerotruncus 6 0.1.20.2.1.13.2 Anaerotruncus 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Butyricicoccus 6 0.1.20.2.1.13.3 Butyricicoccus 0 32 0 0 0 0 0 1 0 0 6 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Clostridium_III 6 0.1.20.2.1.13.4 Clostridium_III 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Clostridium_IV 6 0.1.20.2.1.13.5 Clostridium_IV 0 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ethanoligenens 6 0.1.20.2.1.13.6 Ethanoligenens 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium 6 0.1.20.2.1.13.7 Faecalibacterium 0 590 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Fastidiosipila 6 0.1.20.2.1.13.8 Fastidiosipila 0 214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Flavonifractor 6 0.1.20.2.1.13.9 Flavonifractor 0 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Hydrogenoanaerobacterium 6 0.1.20.2.1.13.10 Hydrogenoanaerobacterium 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter 6 0.1.20.2.1.13.11 Oscillibacter 0 64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Pseudoflavonifractor 6 0.1.20.2.1.13.12 Pseudoflavonifractor 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus 6 0.1.20.2.1.13.13 Ruminococcus 0 240 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
